기준연월,사용본거지시읍면동_행정동기준,차명,연료,최초등록일,현소유자의출생년도
2015-12,서울특별시 용산구 남영동,렉서스 ES300h,하이브리드(휘발유+전기),2014-11-20,1968
2015-12,서울특별시 용산구 보광동,K5 하이브리드,하이브리드(휘발유+전기),2012-01-26,1980
2015-12,서울특별시 용산구 서빙고동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-10-20,1966
2015-12,서울특별시 용산구 서빙고동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-10-22,1956
2015-12,서울특별시 용산구 서빙고동,렉서스 ES300h,하이브리드(휘발유+전기),2014-07-09,1964
2015-12,서울특별시 용산구 서빙고동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-11-12,1968
2015-12,서울특별시 용산구 용문동,렉서스 CT200h,하이브리드(휘발유+전기),2011-02-11,1967
2015-12,서울특별시 용산구 용문동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2015-01-02,1990
2015-12,서울특별시 용산구 용산2가동,토요타 PRIUS,하이브리드(휘발유+전기),2015-01-29,1984
2015-12,서울특별시 용산구 원효로1동,렉서스 ES300h,하이브리드(휘발유+전기),2013-01-25,1961
2015-12,서울특별시 용산구 원효로1동,토요타 PRIUS,하이브리드(휘발유+전기),2012-05-15,1986
2015-12,서울특별시 용산구 원효로1동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2011-08-09,1965
2015-12,서울특별시 용산구 원효로2동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-06-19,1958
2015-12,서울특별시 용산구 원효로2동,K5 하이브리드,하이브리드(휘발유+전기),2012-12-21,1985
2015-12,서울특별시 용산구 원효로2동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2014-06-09,
2015-12,서울특별시 송파구 가락본동,토요타 PRIUS,하이브리드(휘발유+전기),2013-08-12,1961
2015-12,서울특별시 송파구 가락본동,렉서스 ES300h,하이브리드(휘발유+전기),2015-03-16,
2015-12,서울특별시 송파구 거여1동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-12-31,1976
2015-12,서울특별시 송파구 거여1동,K5 하이브리드,하이브리드(휘발유+전기),2011-09-21,1977
2015-12,서울특별시 송파구 거여2동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2011-02-15,1987
2015-12,서울특별시 송파구 거여2동,토요타 CAMRY Hybrid,하이브리드(휘발유+전기),2012-01-13,1977
2015-12,서울특별시 송파구 거여2동,K5 하이브리드,하이브리드(휘발유+전기),2013-03-12,1983
2015-12,서울특별시 송파구 거여2동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2011-06-16,1960
2015-12,서울특별시 송파구 마천1동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-05-28,1966
2015-12,서울특별시 송파구 마천1동,렉서스 ES300h,하이브리드(휘발유+전기),2014-10-16,1974
2015-12,서울특별시 송파구 마천2동,토요타 PRIUS,하이브리드(휘발유+전기),2013-11-29,1968
2015-12,서울특별시 송파구 마천2동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-06-18,1953
2015-12,서울특별시 송파구 문정1동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2011-10-24,1970
2015-12,서울특별시 송파구 문정1동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-07-28,1964
2015-12,서울특별시 송파구 문정1동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2011-09-09,1964
2015-12,서울특별시 송파구 문정1동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-04-21,1966
2015-12,서울특별시 송파구 문정1동,렉서스 RX450h,하이브리드(휘발유+전기),2012-12-17,1961
2015-12,서울특별시 송파구 거여1동,베르나 하이브리드(VERNA),하이브리드(휘발유+전기),2008-08-19,1953
2015-12,서울특별시 송파구 거여2동,토요타 PRIUS,하이브리드(휘발유+전기),2015-01-29,1990
2015-12,서울특별시 송파구 거여2동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-08-04,1960
2015-12,서울특별시 송파구 거여2동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2009-08-06,1959
2015-12,서울특별시 송파구 거여2동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2010-03-12,1971
2015-12,서울특별시 송파구 마천1동,토요타 PRIUS,하이브리드(휘발유+전기),2012-09-20,1952
2015-12,서울특별시 송파구 마천1동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-05-31,1971
2015-12,서울특별시 송파구 마천2동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2014-01-02,1983
2015-12,서울특별시 송파구 마천2동,토요타 CAMRY Hybrid,하이브리드(휘발유+전기),2012-10-19,1970
2015-12,서울특별시 송파구 문정1동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-01-05,
2015-12,서울특별시 송파구 문정1동,K5 하이브리드,하이브리드(휘발유+전기),2013-12-09,1967
2015-12,서울특별시 송파구 문정1동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-03-27,1960
2015-12,서울특별시 송파구 문정1동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-04-17,
2015-12,서울특별시 송파구 문정1동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2012-12-28,1961
2015-12,서울특별시 송파구 문정1동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-10-22,
2015-12,서울특별시 송파구 문정2동,렉서스 ES300h,하이브리드(휘발유+전기),2012-11-29,1954
2015-12,서울특별시 송파구 문정2동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-05-20,1975
2015-12,서울특별시 송파구 삼전동,K7 하이브리드,하이브리드(휘발유+전기),2014-09-03,1975
2015-12,서울특별시 송파구 석촌동,토요타 Camry Hybrid LE,하이브리드(휘발유+전기),2015-12-04,
2015-12,서울특별시 송파구 석촌동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2012-07-26,1985
2015-12,서울특별시 송파구 석촌동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-12-02,1955
2015-12,서울특별시 송파구 석촌동,토요타 PRIUS,하이브리드(휘발유+전기),2014-09-30,1976
2015-12,서울특별시 송파구 석촌동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-11-13,1973
2015-12,서울특별시 송파구 석촌동,토요타 PRIUS,하이브리드(휘발유+전기),2012-03-09,1980
2015-12,서울특별시 송파구 석촌동,렉서스 LS600hL,하이브리드(휘발유+전기),2011-08-17,1939
2015-12,서울특별시 송파구 송파1동,K5 하이브리드,하이브리드(휘발유+전기),2012-08-29,1983
2015-12,서울특별시 송파구 송파1동,토요타 CAMRY Hybrid,하이브리드(휘발유+전기),2013-04-24,1952
2015-12,서울특별시 송파구 송파1동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2010-01-12,
2015-12,서울특별시 송파구 송파1동,베르나 하이브리드(VERNA),하이브리드(휘발유+전기),2008-09-09,1968
2015-12,서울특별시 송파구 송파1동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2010-04-29,1941
2015-12,서울특별시 송파구 송파2동,K5 하이브리드,하이브리드(휘발유+전기),2014-04-21,1964
2015-12,서울특별시 송파구 송파2동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-10-26,1984
2015-12,서울특별시 송파구 송파2동,렉서스 ES300h,하이브리드(휘발유+전기),2014-07-30,1971
2015-12,서울특별시 송파구 송파2동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-04-26,1957
2015-12,서울특별시 강남구 역삼1동,토요타 PRIUS,하이브리드(휘발유+전기),2012-05-22,1981
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2015-04-10,
2015-12,서울특별시 강남구 역삼1동,렉서스 NX300h,하이브리드(휘발유+전기),2015-12-17,
2015-12,서울특별시 강남구 역삼1동,토요타 PRIUS,하이브리드(휘발유+전기),2015-08-07,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2014-05-16,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2015-09-02,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2013-09-10,
2015-12,서울특별시 강남구 역삼1동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-04-03,
2015-12,서울특별시 강남구 역삼1동,렉서스 LS600hL,하이브리드(휘발유+전기),2015-07-10,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2015-10-07,
2015-12,서울특별시 강남구 역삼1동,토요타 PRIUS,하이브리드(휘발유+전기),2012-01-05,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2013-12-19,
2015-12,서울특별시 강남구 역삼1동,렉서스 LS600hL,하이브리드(휘발유+전기),2011-11-15,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2014-10-31,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2012-09-18,
2015-12,서울특별시 강남구 역삼1동,렉서스 CT200h,하이브리드(휘발유+전기),2011-03-14,
2015-12,서울특별시 강남구 역삼1동,렉서스 NX300h,하이브리드(휘발유+전기),2014-12-02,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2014-07-31,
2015-12,서울특별시 강남구 역삼1동,렉서스 ES300h,하이브리드(휘발유+전기),2015-03-18,
2015-12,서울특별시 용산구 남영동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-01-28,1983
2015-12,서울특별시 용산구 보광동,K5 하이브리드,하이브리드(휘발유+전기),2012-09-25,1961
2015-12,서울특별시 용산구 보광동,토요타 PRIUS,하이브리드(휘발유+전기),2012-07-24,1979
2015-12,서울특별시 용산구 서빙고동,렉서스 NX300h,하이브리드(휘발유+전기),2015-09-03,1950
2015-12,서울특별시 용산구 서빙고동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-09-24,
2015-12,서울특별시 용산구 서빙고동,렉서스 ES300h,하이브리드(휘발유+전기),2013-02-22,1974
2015-12,서울특별시 용산구 용문동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-07-22,1950
2015-12,서울특별시 용산구 용문동,토요타 CAMRY Hybrid,하이브리드(휘발유+전기),2012-10-26,1980
2015-12,서울특별시 용산구 용문동,K5 하이브리드,하이브리드(휘발유+전기),2013-07-04,1972
2015-12,서울특별시 용산구 원효로1동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-05-21,1981
2015-12,서울특별시 용산구 원효로1동,K7 하이브리드,하이브리드(휘발유+전기),2014-05-21,1981
2015-12,서울특별시 용산구 원효로1동,렉서스 ES300h,하이브리드(휘발유+전기),2012-12-20,1971
2015-12,서울특별시 용산구 원효로1동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-08-31,1985
2015-12,서울특별시 용산구 원효로2동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-07-07,
2015-12,서울특별시 용산구 원효로2동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2014-06-09,
2015-12,서울특별시 용산구 원효로2동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2014-06-09,
2015-12,서울특별시 용산구 원효로2동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2011-07-29,
2015-12,서울특별시 용산구 원효로2동,K5 하이브리드,하이브리드(휘발유+전기),2012-05-03,1977
2015-12,서울특별시 관악구 조원동,렉서스 CT200h,하이브리드(휘발유+전기),2012-04-24,1975
2015-12,서울특별시 관악구 중앙동,INSIGHT,하이브리드(휘발유+전기),2011-02-23,1980
2015-12,서울특별시 관악구 중앙동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-10-24,1984
2015-12,서울특별시 관악구 청룡동,베르나 하이브리드(VERNA),하이브리드(휘발유+전기),2007-07-26,
2015-12,서울특별시 관악구 청룡동,K5 하이브리드,하이브리드(휘발유+전기),2012-10-22,1983
2015-12,서울특별시 관악구 청룡동,프라이드 하이브리드,하이브리드(휘발유+전기),2008-09-18,
2015-12,서울특별시 관악구 청룡동,CR-Z,하이브리드(휘발유+전기),2011-10-18,1979
2015-12,서울특별시 관악구 청림동,토요타 PRIUS,하이브리드(휘발유+전기),2010-07-08,1971
2015-12,서울특별시 관악구 청림동,토요타 CAMRY Hybrid,하이브리드(휘발유+전기),2012-12-31,1957
2015-12,서울특별시 관악구 청림동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2011-09-21,1957
2015-12,서울특별시 관악구 청림동,쏘나타 (SONATA) 하이브리드,하이브리드(휘발유+전기),2012-02-10,1986
2015-12,서울특별시 관악구 행운동,K5 하이브리드,하이브리드(휘발유+전기),2011-09-16,1979
2015-12,서울특별시 관악구 행운동,K5 하이브리드,하이브리드(휘발유+전기),2012-05-30,1987
2015-12,서울특별시 관악구 행운동,렉서스 ES300h,하이브리드(휘발유+전기),2013-11-20,1955
2015-12,서울특별시 관악구 행운동,토요타 PRIUS,하이브리드(휘발유+전기),2014-09-22,1973
2015-12,서울특별시 광진구 광장동,렉서스 ES300h,하이브리드(휘발유+전기),2013-05-03,1971
2015-12,서울특별시 광진구 광장동,K5 하이브리드,하이브리드(휘발유+전기),2013-06-27,1978
2015-12,서울특별시 광진구 광장동,토요타 PRIUS,하이브리드(휘발유+전기),2010-12-16,1953
2015-12,서울특별시 송파구 잠실3동,토요타 Camry Hybrid,하이브리드(휘발유+전기),2014-12-17,1955
2015-12,서울특별시 송파구 잠실3동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2013-04-29,1952
2015-12,서울특별시 송파구 잠실3동,렉서스 CT200h,하이브리드(휘발유+전기),2015-04-01,1982
2015-12,서울특별시 송파구 잠실3동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-01-24,1961
2015-12,서울특별시 송파구 잠실4동,렉서스 NX300h,하이브리드(휘발유+전기),2015-05-19,1982
2015-12,서울특별시 송파구 잠실4동,쏘나타(SONATA) 하이브리드,하이브리드(휘발유+전기),2014-01-17,1985
2015-12,서울특별시 송파구 잠실4동,INSIGHT,하이브리드(휘발유+전기),2011-05-31,1973
2015-12,서울특별시 송파구 잠실4동,그랜저(GRANDEUR) 하이브리드,하이브리드(휘발유+전기),2014-04-01,1976
2015-12,서울특별시 송파구 잠실4동,렉서스 NX300h,하이브리드(휘발유+전기),2015-10-22,1955
2015-12,서울특별시 송파구 잠실4동,그랜저 하이브리드 (GRANDEUR ,하이브리드(휘발유+전기),2015-09-08,1978
2015-12,서울특별시 송파구 잠실4동,렉서스 ES300h,하이브리드(휘발유+전기),2013-04-25,1979
2015-12,서울특별시 송파구 잠실4동,렉서스 ES300h,하이브리드(휘발유+전기),2014-03-18,1958
2015-12,서울특별시 송파구 잠실4동,토요타 PRIUS,하이브리드(휘발유+전기),2015-04-08,1984
2015-12,서울특별시 송파구 잠실4동,쏘나타 하이브리드(SONATA HYB,하이브리드(휘발유+전기),2015-01-19,1959
2015-12,서울특별시 송파구 잠실6동,렉서스 ES300h,하이브리드(휘발유+전기),2014-10-23,1974
2015-12,서울특별시 송파구 잠실6동,BMWActiveHybridX6,하이브리드(휘발유+전기),2011-04-15,1945
2015-12,서울특별시 송파구 잠실6동,아반떼 하이브리드(AVANTE HYB,하이브리드(LPG+전기),2012-03-13,1958
2015-12,서울특별시 송파구 잠실6동,포르테 하이브리드,하이브리드(LPG+전기),2012-06-26,1986
